sep=;
eventid;year;month;day;country;country_txt;region_txt;provstate;city;latitude;longitude;specificity;vicinity;location;summary;crit1;crit2;crit3;doubtterr;multiple;success;suicide;attacktype1;attacktype1_txt;attacktype2;attacktype2_txt;attacktype3;attacktype3_txt;targtype1;targtype1_txt;targsubtype1;targsubtype1_txt;corp1;target1;natlty1;natlty1_txt;targtype2;targtype2_txt;targsubtype2;targsubtype2_txt;corp2;target2;natlty2;natlty2_txt;gname;gsubname;gname2;gsubname2;gname3;gsubname3;motive;guncertain1;individual;nperps;nperpcap;claimed;claimmode;claimmode_txt;claim2;weaptype1_txt;weapsubtype1;weapsubtype1_txt;weaptype2;weaptype2_txt;weapsubtype2;weapsubtype2_txt;weapdetail;nkill;nkillus;nkillter;nwound;nwoundus;nwoundte;property;propextent;propextent_txt;propvalue;propcomment;ishostkid;nhostkid;nhostkidus;nhours;ndays;divert;kidhijcountry;ransom;hostkidoutcome;hostkidoutcome_txt;nreleased;addnotes;scite1;scite2;scite3;dbsource;INT_LOG;INT_IDEO;INT_MISC;INT_ANY;adatforras
202103300016;2021;3;30;173;Saudi Arabia;Middle East & North Africa;Jazan;Jazan;16.893194;42.575261;1;1;N/A;"03/30/2021: An explosives-laden drone was safely intercepted and destroyed near Jazan, Saudi Arabia. No group claimed responsibility for the incident; however, sources attributed the attack to Houthi extremists (Ansar Allah).";1;1;1;0;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;20;Unknown;N/A;N/A;Unknown;Unknown;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;0;N/A;N/A;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Watch: Fireball in sky as Saudi Arabia shoots down Houthi drone,"" Abu Dhabi National, March 30, 2021.";N/A;N/A;START Primary Collection;1;1;0;1;GTD
202103300017;2021;3;30;228;Yemen;Middle East & North Africa;Unknown;Unknown;N/A;N/A;5;0;The incident occurred near the Saudi border.;"03/30/2021: An explosives-laden drone was safely intercepted and destroyed near the Saudi border in Yemen. No group claimed responsibility for the incident; however, sources attributed the attack to Houthi extremists (Ansar Allah).";1;1;1;0;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;20;Unknown;N/A;N/A;Unknown;Unknown;228;Yemen;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;0;N/A;N/A;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Watch: Fireball in sky as Saudi Arabia shoots down Houthi drone,"" Abu Dhabi National, March 30, 2021.";N/A;N/A;START Primary Collection;0;0;0;0;GTD
202104010027;2021;4;1;173;Saudi Arabia;Middle East & North Africa;Asir;Khamis Mushayt;18.314752;42.725163;1;0;N/A;04/01/2021: Assailants fired two explosives-laden drones at King Khalid Air Base that were safely intercepted and destroyed over Khamis Mushayt, Asir, Saudi Arabia. Houthi extremists (Ansar Allah) claimed responsibility for the attack.;1;1;0;1;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;27;Military Barracks/Base/Headquarters/Checkpost;Royal Saudi Air Force;King Khalid Airbase;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah) claimed responsibility for the incident and stated that it was carried out in retaliation for military operations against the group.;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;Two Qasef-2K remote-controlled explosives-laden drones were used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Yemen's Houthi rebels launch bomb-laden drone attack at Saudi air base,"" Xinhua News Agency, April 1, 2021.";"""Saudi-led coalition in Yemen intercepts rebel drones fired on kingdom,"" BBC Monitoring, April 2, 2021.";N/A;START Primary Collection;1;1;0;1;GTD
SYR89044;2021;4;4;N/A;Syria;Middle East;Al Hasakeh;Ras al-Ain;36.8494;40.0747;N/A;N/A;N/A;On 4 April 2021, a civilian was killed by an explosion in his car in Dahman area near Mabrouka, in Ras al-Ain area in al-Hasakeh, reportedly by an unidentified military-grade drone. Other accounts reported that he have been targeted in a different manner over a clan dispute. 1 fatality.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Military Forces;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Alkhabour; SNHR; SOHR; The Euphrates Post";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
YEM63960;2021;4;5;N/A;Yemen;Middle East;Shabwah;Murrah Camp;14.6596;46.6697;N/A;N/A;N/A;On 5 April 2021, 2 drone strikes conducted by unidentified forces targeted the pro-Hadi Islah-affiliated Marah Camp (Ataq, Shabwah). Casualties unknown. According to one unverified source the strikes were conducted by the US and targeted AQAP members.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Military Forces;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Twitter; Yemen Data Project; Yemen Window";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
202104070006;2021;4;6;173;Saudi Arabia;Middle East & North Africa;Asir;Khamis Mushayt;18.254627;42.792726;1;0;The incident occurred at the King Khalid Air Base.;04/06/2021: Assailants launched an explosives-laden drone targeting King Khalid Airbase in Khamis Mushayt, Asir, Saudi Arabia. There were no reported casualties as the drone was intercepted and safely destroyed. Houthi extremists (Ansar Allah) claimed responsibility for the incident.;1;1;0;1;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;27;Military Barracks/Base/Headquarters/Checkpost;Royal Saudi Air Force;King Khalid Airbase;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah) claimed responsibility for the incident and stated that it was carried out in response to airstrikes by the Saudi coalition.;0;0;-99;0;1;8;Personal claim;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A Qasef-2K remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Yemen's Houthis claim drone attack at Saudi air base,"" Arab Herald, April 6, 2021.";"""Yemen rebels claim latest attack on Saudi air base,"" Twitter.com, April 7, 2021.";"""Yemeni drones target Saudi 'King Khalid' Air Base,"" Mehr News Agency (MNA), April 7, 2021.";START Primary Collection;1;1;0;1;GTD
202104080005;2021;4;8;173;Saudi Arabia;Middle East & North Africa;Asir;Khamis Mushayt;18.254627;42.792726;1;1;The incident occurred at the King Khalid Air Base.;04/08/2021: Assailants launched an explosives-laden drone targeting King Khalid Airbase in near Khamis Mushayt, Asir, Saudi Arabia. There were no reported casualties as the drone was intercepted. Houthi extremists (Ansar Allah) claimed responsibility for the incident.;1;1;0;1;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;27;Military Barracks/Base/Headquarters/Checkpost;Royal Saudi Air Force;King Khalid Airbase;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;1;8;Personal claim;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A Qasef-2K remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Yemen's Houthis say they carried out drone attack on Saudi airport, no confirmation,"" The National Post, April 9, 2021.";"""The coalition thwarts two Houthi attacks on southern Saudi Arabia,"" Yemen News, April 9, 2021.";"""Yemen's Houthis claim fresh drone attack at Saudi border airbase,"" Arab Herald, April 8, 2021.";START Primary Collection;1;1;0;1;GTD
TUR16107;2021;4;8;N/A;Turkey;Middle East;Hakkari;Cukurca;37.2481;43.6136;N/A;N/A;N/A;On 8 April 2021, PKK forces carried out attacks with 'bomb-loaded aerial vehicles' (assumed to be drones, balloons or paramotors) targeting Turkish army units positioned on Gire military base (Kurdish name) in Cukurca district, Hakkari. Source reported that the designated targets were hit 'successfully' but provided no information regarding the number of casualties.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;PKK: Kurdistan Workers Party;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ANF News;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
202104090002;2021;4;8;228;Yemen;Middle East & North Africa;Unknown;Unknown;N/A;N/A;5;0;The incident occurred in northern Yemen.;04/08/2021: Assailants launched an explosives-laden drone targeting Jazan airport in Saudi Arabia that was intercepted over northern Yemen. There were no reported casualties in the attack. Houthi extremists (Ansar Allah) claimed responsibility for the incident.;1;1;1;0;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;6;Airports & Aircraft;44;Airport;Jazan International Airport;Airport;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;1;8;Personal claim;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A Qasef-2K remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""The coalition thwarts two Houthi attacks on southern Saudi Arabia,"" Yemen News, April 9, 2021.";"""Yemen rebels claim attack on Saudi airport in ongoing border hostilities,"" BBC Monitoring, April 9, 2021.";"""Yemen rebels claim second attack on Saudi airport in two days,"" BBC Monitoring, April 9, 2021.";START Primary Collection;0;1;1;1;GTD
202104090007;2021;4;9;173;Saudi Arabia;Middle East & North Africa;Jazan;Unknown;16.889359;42.570567;4;0;N/A;04/09/2021: Assailants fired a ballistic missile targeting Jazan, Saudi Arabia. There were no reported casualties as the missile was intercepted. Houthi extremists (Ansar Allah) claimed responsibility for the incident.;1;1;1;0;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;14;Private Citizens & Property;75;Village/City/Town/Suburb;Jazan City;City;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah) claimed responsibility for the incident and stated that it was carried out in response to Saudi military operations.;0;0;-99;0;1;8;Personal claim;N/A;Explosives;11;Projectile (rockets, mortars, RPGs, etc.);N/A;N/A;N/A;N/A;A ballistic missile was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Coalition destroys ballistic missile over southern Saudi Arabia,"" Debriefer.net, April 10, 2021.";"""Saudi-led coalition intercepts bomb-laden drone, missile,"" MENAFN - Business & Finance News (English), April 10, 2021.";"""Saudi-led coalition intercepts Yemen rebel drone,"" BBC Monitoring, April 11, 2021.";START Primary Collection;1;1;0;1;GTD
202104090006;2021;4;9;173;Saudi Arabia;Middle East & North Africa;Asir;Khamis Mushayt;18.2344;42.6579;1;1;The incident occurred at the Abha International Airport.;04/09/2021: Assailants launched an explosives-laden drone towards Khamis Mushayt, Asir, Saudi Arabia. There were no reported casualties as the drone was intercepted. Houthi extremists (Ansar Allah) claimed responsibility for the incident and stated that the drone was targeting the Abha airport.;1;1;1;0;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;6;Airports & Aircraft;44;Airport;Abha International Airport;Airport;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah) claimed responsibility for the incident and stated that it was carried out in response to the Saudi coalition's military operations and the blockade against Yemen.;0;0;-99;0;1;8;Personal claim;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A Qasef-2K remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Coalition destroys ballistic missile over southern Saudi Arabia,"" Debriefer.net, April 10, 2021.";"""Saudi-led coalition intercepts bomb-laden drone, missile,"" MENAFN - Business & Finance News (English), April 10, 2021.";"""Yemen rebels claim second attack on Saudi airport in two days,"" BBC Monitoring, April 9, 2021.";START Primary Collection;1;1;0;1;GTD
202104100019;2021;4;10;228;Yemen;Middle East & North Africa;Unknown;Unknown;N/A;N/A;5;0;N/A;"04/10/2021: An explosives-laden drone meant to target Saudi Arabia was intercepted and safely destroyed in Yemen airspace. No group claimed responsibility for the incident; however, sources attributed the attack to Houthi extremists (Ansar Allah).";1;1;1;0;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;20;Unknown;N/A;N/A;Unknown;Unknown;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;0;N/A;N/A;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Arab coalition destroys Houthi drone launched toward Saudi Arabia in Yemeni airspace,"" Arab News, April 10, 2021.";N/A;N/A;START Primary Collection;0;1;1;1;GTD
202104120017;2021;4;11;173;Saudi Arabia;Middle East & North Africa;Jazan;Jazan;16.893194;42.575261;1;0;N/A;04/11/2021: An explosives-laden drone and ballistic missile fired from Yemen and targeting Jizan was intercepted in Jazan, Saudi Arabia. There were no reported casualties in the attack. Houthi extremists (Ansar Allah) claimed responsibility for the incident and stated that the attack was carried out retaliation for Saudi military operations.;1;1;1;0;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;31;Military Aircraft;Royal Saudi Air Force;Jizan Airport;173;Saudi Arabia;14;Private Citizens & Property;67;Unnamed Civilian/Unspecified;Not Applicable;Civilians;173;Saudi Arabia;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah) claimed responsibility for the incident and stated that it was carried out in response to continued aggression by the Saudi coalition.;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;11;Projectile (rockets, mortars, RPGs, etc.);6;Explosives;12;Remote Trigger;A Badr-1 ballistic missile and a Qasef-2K remote-controlled explosives-laden drone were used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Coalition thwarts Houthi ballistic, drone attacks in southern Saudi Arabia,"" Debriefer.net, April 12, 2021.";"""New Houthi attacks and the coalition announces the interception of 4 drones and a ballistic missile,"" Teller Report, April 12, 2021.";"""Saudi-led coalition says it thwarted more missile, drone attacks,"" Al Arabiya TV, April 11, 2021.";START Primary Collection;1;1;0;1;GTD
202104110020;2021;4;11;173;Saudi Arabia;Middle East & North Africa;Jazan;Unknown;16.889359;42.570567;4;0;N/A;04/11/2021: An explosives-laden drone launched from Yemen and targeting the Jazan airport was intercepted in Saudi Arabia. There were no reported casualties in the attack. Houthi extremists (Ansar Allah) claimed responsibility for the incident and stated that the attack was carried out retaliation for Saudi military operations.;1;1;0;1;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;31;Military Aircraft;Jazan Airport;Aircraft Hangars;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah) claimed responsibility for the incident and stated that it was carried out in response to continued aggression by the Saudi coalition.;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A Qasef-2K remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Coalition thwarts Houthi ballistic, drone attacks in southern Saudi Arabia,"" Debriefer.net, April 12, 2021.";"""New Houthi attacks and the coalition announces the interception of 4 drones and a ballistic missile,"" Teller Report, April 12, 2021.";"""Saudi-led coalition says it thwarted more missile, drone attacks,"" Al Arabiya TV, April 11, 2021.";START Primary Collection;1;1;0;1;GTD
202104110021;2021;4;11;173;Saudi Arabia;Middle East & North Africa;Asir;Khamis Mushayt;18.254627;42.792726;1;1;The incident occurred at the King Khalid Air Base.;04/11/2021: An explosives-laden drone launched from Yemen and targeting the King Khalid airbase was intercepted near Khamis Mushayt, Asir, Saudi Arabia. There were no reported casualties in the attack. Houthi extremists (Ansar Allah) claimed responsibility for the incident and stated that the attack was carried out retaliation for Saudi military operations.;1;1;0;1;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;31;Military Aircraft;Royal Saudi Air Force;King Khalid Airbase;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah) claimed responsibility for the incident and stated that it was carried out in response to continued aggression by the Saudi coalition.;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A Qasef-2K remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Coalition thwarts Houthi ballistic, drone attacks in southern Saudi Arabia,"" Debriefer.net, April 12, 2021.";"""New Houthi attacks and the coalition announces the interception of 4 drones and a ballistic missile,"" Teller Report, April 12, 2021.";"""Saudi-led coalition says it thwarted more missile, drone attacks,"" Al Arabiya TV, April 11, 2021.";START Primary Collection;1;1;0;1;GTD
202104120020;2021;4;12;173;Saudi Arabia;Middle East & North Africa;Makkah;Jeddah;21.624389;39.224561;1;0;The incident occurred on Jeddah street.;04/12/2021: Assailants opened fire with armed drones at Aramco oil facilities in Jeddah, Makkah, Saudi Arabia. The drones were intercepted and no casualties were reported. Houthi extremists (Ansar Allah) claimed responsibility for the incident, stating that the attack was carried out in retaliation for Saudi military operations.;1;1;1;0;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;1;Business;1;Gas/Oil/Electric;Saudi Aramco;Oil Facilities;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah) claimed responsibility for the incident and stated that it was carried out in response to continued aggression by the Saudi coalition.;0;0;-99;0;1;8;Personal claim;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;Samad-3 remote-controlled explosives-laden drones were used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Yemen's Houthis claim drone and missile barrage on Saudi oil facilities,"" Middle East Eye, April 12, 2021.";"""Yemen’s Houthi rebels claim attacks on Saudi oil facilities,"" Saudi.Shafaqna.com, April 12, 2021.";"""Yemen rebels claim attacks 'deep in Saudi Arabia',"" Al-Masirah TV, April 12, 2021.";START Primary Collection;1;1;0;1;GTD
202104120021;2021;4;12;173;Saudi Arabia;Middle East & North Africa;Eastern;Jubail;26.959771;49.568741;1;0;N/A;04/12/2021: Assailants fired armed drones at Aramco oil facilities in Jubail, Eastern, Saudi Arabia. The drones were intercepted and no casualties were reported. Houthi extremists (Ansar Allah) claimed responsibility for the incident, stating that the attack was carried out in retaliation for Saudi military operations.;1;1;1;0;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;1;Business;1;Gas/Oil/Electric;Saudi Aramco;Oil Facilities;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah) claimed responsibility for the attack and stated that it was in retaliation for Saudi military operations.;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;Samad-3 remote-controlled explosives-laden drones were used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Yemen's Houthis claim drone and missile barrage on Saudi oil facilities,"" Middle East Eye, April 12, 2021.";"""Yemen’s Houthi rebels claim attacks on Saudi oil facilities,"" Saudi.Shafaqna.com, April 12, 2021.";"""Yemen rebels claim attacks 'deep in Saudi Arabia',"" Al-Masirah TV, April 12, 2021.";START Primary Collection;1;1;0;1;GTD
202104140012;2021;4;14;95;Iraq;Middle East & North Africa;Al Qadisiyah;Sumer;32.14895;44.98254;1;0;The incident occurred near Jisr Sumer.;04/14/2021: An explosive device detonated targeting an international coalition logistics convoy near Jisr Sumer, Sumer, Al Qadisiyah, Iraq. There were no reported casualties. N group claimed responsibility for the incident.;1;1;0;1;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;29;Military Unit/Patrol/Convoy;Combined Joint Task Force – Operation Inherent Resolve (CJTF-OIR);Convoy;422;International;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unknown;N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;0;N/A;N/A;N/A;Explosives;17;Other Explosive Type;N/A;N/A;N/A;N/A;A homemade roadside bomb was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Within 24 hours, four attacks target the US-led Coalition in Iraq,"" Shafaaq.com, April 14, 2021.";"""drone Attack Targets Kurdish Iraq's Irbil Airport,"" VOA News, April 14, 2021.";"""ISHM: APRIL 8 - APRIL 15, 2021,"" Enabling Peace in Iraq Center, April 15, 2021.";START Primary Collection;-9;-9;1;1;GTD
202104140003;2021;4;14;95;Iraq;Middle East & North Africa;Arbil;Arbil;36.192587;44.004623;1;0;The incident occurred at Arbil International Airport.;"04/14/2021: Assailants launched an explosives-laden drone targeting United States-led coalition base at Arbil International Airport in Arbil, Iraq. No casualties were reported though a building was damaged in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to an Iran-backed militia. Sources suspected that the attack was carried out in retaliation for a recent attack on the Natanz nuclear facility in Iran. Sources also noted that Awliya al-Dam Brigades praised the attack on social media.";1;1;0;1;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;27;Military Barracks/Base/Headquarters/Checkpost;Combined Joint Task Force – Operation Inherent Resolve (CJTF-OIR);Base;422;International;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ashab al-Kahf;N/A;N/A;N/A;N/A;N/A;"The specific motive is unknown; however, sources suspected that the incident was in retaliation for a recent attack on the Natanz nuclear facility in Iran.";0;0;-99;0;0;10;Unknown;N/A;Explosives;28;Dynamite/TNT;N/A;N/A;N/A;N/A;A remote-controlled drone carrying TNT was used in the attack.;0;0;0;0;0;0;1;4;Unknown;-99;Building damaged;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Iraqi rebels escalate attacks on US & Turkey assets,"" New Delhi Times, May 10, 2021.";"""Iraq attacks deepen security woes as global, local rivals clash,"" The National Post, April 16, 2021.";"""drone blast hits Iraq airport in new tactic against US troops,"" Economic Times, April 15, 2021.";START Primary Collection;0;1;1;1;GTD
202104150007;2021;4;15;173;Saudi Arabia;Middle East & North Africa;Jazan;Jazan;16.893194;42.575261;1;0;N/A;"04/15/2021: Assailants launched explosives-laden drones and missiles towards Jazan, Saudi Arabia. Security forces intercepted the explosives; however, the debris landed on a university campus and started a fire. Houthi extremists (Ansar Allah) claimed responsibility for the incident.";1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;14;Private Citizens & Property;75;Village/City/Town/Suburb;Jazan City;City;173;Saudi Arabia;8;Educational Institution;49;School/University/Educational Building;Jizan University;Campus;173;Saudi Arabia;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah) claimed responsibility for the attack and stated that it was in retaliation for Saudi military operations.;0;0;-99;0;1;8;Personal claim;N/A;Explosives;11;Projectile (rockets, mortars, RPGs, etc.);6;Explosives;12;Remote Trigger;Five Badr ballistic missiles and four Samad-3 and Qasef-2K remote-controlled explosives-laden drones were used in the attack.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);-99;Unspecified damage;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Fire breaks out at Saudi university after Al Houthi attack intercepted,"" Gulf News (United Arab Emirates), April 15, 2021.";"""Saudi University Comes Under Attack as Houthis Launch Bomber drones and Missiles,"" IBTimes Singapore, April 15, 2021.";"""Saudi university catches fire near Yemen border in attack,"" Herald-Zeitung, April 15, 2021.";START Primary Collection;1;1;0;1;GTD
